LOGOHSUN,AGNFRAC,LOGZ,LOGQ,('C__3_977000A', 'N__3_991000A', 'H__1_102572A', 'BLND_103500A', 'INCI_121500A', 'H__1_121567A', 'N__5_123882A', 'BLND_124000A', 'N__5_124280A', 'SI_2_126474A', 'BLND_130400A', 'SI_2_130928A', 'C__2_133500A', 'BLND_139700A', 'BLND_140200A', 'BLND_140600A', 'N__4_148332A', 'N__4_148650A', 'BLND_148600A', 'SI_2_153343A', 'C__4_154819A', 'BLND_154900A', 'C__4_155078A', 'HE_2_164043A', 'BLND_166600A', 'AL_2_167079A', 'N__4_171860A', 'BLND_175000A', 'BLND_186000A', 'BLND_188800A', 'C__3_190668A', 'BLND_190900A', 'C__3_190873A', 'C__3_229690A', 'O__3_232095A', 'BLND_247100A', 'BLND_232600A', 'BLND_233500A', 'BLND_266500A', 'BLND_279800A', 'MG_2_280271A', 'NE_3_334218A', 'NE_5_342603A', 'BA_C_0', 'BAC__364600A', 'O__2_372603A', 'BLND_372700A', 'O__2_372881A', 'NE_3_386876A', 'HE_1_388863A', 'CA_2_393366A', 'HE_1_402620A', 'S__2_406860A', 'HE_1_447149A', 'BLND_407400A', 'S__2_407635A', 'H__1_410173A', 'H__1_434046A', 'BLND_436300A', 'HE_2_468564A', 'CA_B_468564A', 'AR_4_471126A', 'BLND_472000A', 'AR_4_474012A', 'INCI_486000A', 'H__1_486133A', 'O__3_495891A', 'O__3_500684A', 'HE_1_501568A', 'AR_3_519182A', 'N__1_520026A', 'FE14_530301A', 'O__1_557734A', 'N__2_575461A', 'HE_1_587564A', 'O__1_630030A', 'BLND_630000A', 'S__3_631206A', 'O__1_636378A', 'N__2_654805A', 'H__1_656281A', 'N__2_658345A', 'HE_1_667815A', 'S__2_671644A', 'BLND_672000A', 'S__2_673082A', 'AR_5_700583A', 'AR_3_713579A', 'O__2_731892A', 'O__2_731999A', 'BLND_732500A', 'AR_4_733215A', 'AR_3_775111A', 'BLND_844600A', 'CA_2_849802A', 'CA_2_854209A', 'CA_2_866214A', 'BLND_857900A', 'S__3_906862A', 'H__1_922897A', 'S__3_953062A', 'H__1_954593A', 'HE_1_108303m', 'H__1_187510m', 'H__1_128180m', 'H__1_109380m', 'H__1_100493m', 'H__1_405113m', 'H__1_262513m', 'H__1_216551m', 'H__1_194454m', 'C__2_157636m', 'N__2_121767m', 'N__2_205244m', 'N__3_573238m', 'O__1_631679m', 'O__1_145495m', 'O__3_518004m', 'O__3_883323m', 'O__4_258832m', 'NE_2_128101m', 'NE_3_155509m', 'NE_3_360036m', 'NE_5_143228m', 'NE_5_242065m', 'NE_6_764318m', 'NA_3_731706m', 'NA_4_903098m', 'NA_4_213162m', 'NA_6_143228m', 'NA_6_861836m', 'MG_4_448712m', 'MG_5_560700m', 'MG_5_135464m', 'MG_7_550177m', 'MG_7_900655m', 'MG_8_302765m', 'AL_5_290450m', 'AL_6_365932m', 'AL_6_911329m', 'AL_8_582933m', 'AL_8_369722m', 'SI_2_348046m', 'SI_6_196247m', 'SI_7_248071m', 'SI_7_651288m', 'SI_9_392820m', 'SI_9_258394m', 'SI10_143008m', 'S__3_187078m', 'S__3_334704m', 'S__4_105076m', 'S__8_991400A', 'S__9_125201m', 'S__9_375414m', 'S_11_191960m', 'S_11_139238m', 'AR_2_698337m', 'AR_3_898898m', 'AR_3_218253m', 'AR_5_789971m', 'AR_5_130985m', 'AR_6_452800m', 'AR10_553402A', 'AR11_259535m', 'CA_4_320610m', 'CA_5_415739m', 'CA_5_114792m', 'CA_8_232117m', 'SC_5_231119m', 'TI_6_171509m', 'V__7_130376m', 'CR_8_101065m', 'MN_9_796849A', 'NI12_423090A', 'O__3_166081A', 'O__3_166615A', 'O__5_121834A', 'SI_3_189203A', 'BLND_233500A_1')
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,6.477,1.78E-06,3.06E-07,0.01863204,0,106.6432014,26.35273973,1.75E-13,2.89E-13,1.14E-13,0.00107994,0.009251332,0.001105372,0.006651763,4.71E-06,4.47E-08,7.51E-07,3.24E-08,2.19E-08,5.43E-08,0.001606513,6.20E-06,9.96E-06,3.76E-06,0.029799277,0.000885179,0,2.90E-14,0.000175349,3.67E-05,0.001612855,0.013342846,0.022213026,0.008868595,5.46E-07,0.000249794,0.090839041,0.159573186,0.008826738,0.001857972,1.25602486,0.42218417,0.000231348,2.97E-12,3.280060883,15.68366312,3.034944191,7.193366312,4.143518519,0.268429731,0.106589295,6.04E-05,0.020747083,0.161266489,0.042852613,0.211482116,0.050215627,0.261808727,0.47263445,0.000993214,0.003959602,0.004843988,1.88E-05,3.28E-08,1.33E-05,14.44444444,1,0.060657661,0.180977296,0.025441083,0.001597666,0.034265601,0,0.011451991,0.007886859,0.109757103,0.525748351,0.693778539,0.014565259,0.167947742,0.200992516,2.803938356,0.592497463,0.03103913,2.625919584,4.594431761,1.968543886,9.74E-08,0.223652334,0.015689688,0.045991882,0.112671233,3.64E-08,0.053091705,0.000341261,2.01E-07,1.78E-06,9.78E-07,2.95E-06,0.239615043,0.02543601,0.601883562,0.036516996,0.243223617,0.310105911,0.157385211,0.088502029,0.054854769,0.069710807,0.041983765,0.026344495,0.017557078,0.066593734,0.035109082,0.011022641,0.005288242,0.222383942,0.021451674,0.05459792,0.067567225,3.90E-05,0.90093861,0.505961441,0.046153602,5.75E-11,7.00E-11,0,0.009995561,2.62E-06,2.14E-07,0,0,2.60E-06,6.61E-13,5.48E-14,0,0,0,7.72E-10,4.41E-17,3.80E-18,0,0,0.10281583,8.40E-15,0,0,0,0,0,0.327086504,0.509544647,0.001331462,0,0,0,0,0,0.104699391,0.219891553,0.014858574,5.70E-07,9.99E-07,4.93E-11,0,0,1.70E-08,2.66E-11,1.88E-12,0,2.98E-10,3.76E-15,0,0,0,0,0.000225244,0.000659627,4.60E-14,0.000647926,0.008826738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,6.727,6.66E-06,2.14E-06,0.01859376,0,106.2053938,26.13276069,2.15E-12,3.55E-12,1.41E-12,0.001451399,0.009723363,0.001441736,0.009145456,2.55E-05,3.37E-07,3.05E-06,2.42E-07,1.64E-07,4.06E-07,0.001944641,3.36E-05,5.48E-05,2.11E-05,0.041145077,0.002654551,0,2.12E-13,0.000505621,7.31E-05,0.002758763,0.020934125,0.034844944,0.013907345,2.04E-06,0.000728731,0.099330512,0.146630455,0.008685341,0.001860165,1.118486705,0.375955283,0.000355902,1.47E-11,3.290279795,15.51980042,3.189225036,7.548158909,4.344091455,0.377755321,0.105381166,4.47E-05,0.020460747,0.137870271,0.042253521,0.180780648,0.042907219,0.261902356,0.472778374,0.002897903,0.005452852,0.006711615,5.89E-05,1.27E-07,4.16E-05,14.38514495,1,0.170934125,0.509979157,0.02514874,0.001803322,0.023931978,0,0.008944925,0.00813775,0.108188593,0.391081918,0.516074023,0.02068433,0.124932104,0.197246258,2.801616876,0.58144382,0.030579802,2.164908735,3.792711426,1.627802691,3.63E-07,0.23959136,0.017136677,0.050258953,0.123192067,1.16E-07,0.056874882,0.000347344,1.49E-07,1.31E-06,7.23E-07,2.19E-06,0.327575317,0.025398535,0.822806796,0.03646182,0.243718815,0.309205457,0.15703278,0.088334491,0.054762206,0.069440409,0.041833512,0.026259079,0.017504263,0.051345291,0.032836481,0.010044527,0.013961031,0.153821133,0.014823786,0.14979789,0.183670183,0.00027515,0.706783301,0.663235015,0.060506537,2.78E-10,3.38E-10,0,0.013409967,1.00E-05,8.21E-07,0,0,9.37E-06,2.88E-12,2.39E-13,0,0,0,4.00E-09,1.43E-15,1.24E-16,0,0,0.087661846,2.92E-14,0,0,0,0,0,0.438356597,0.677793217,0.004901787,0,0,0,0,0,0.073331017,0.228039538,0.015431062,2.05E-06,3.59E-06,1.39E-10,0,0,4.45E-08,1.02E-10,7.22E-12,0,7.90E-10,1.65E-14,0,0,0,0,0.000675614,0.001978557,2.78E-13,0.001107908,0.008685341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,6.977,2.27E-05,1.28E-05,0.018319632,0,105.9277458,25.80616712,5.76E-09,9.57E-09,3.81E-09,0.00183883,0.010060789,0.001810136,0.012005732,0.000131888,1.79E-06,1.04E-05,1.38E-06,9.38E-07,2.32E-06,0.002276828,0.00016809,0.000278182,0.000109937,0.052184321,0.006665407,0,3.44E-10,0.001220353,0.000149715,0.004177454,0.029530694,0.049157454,0.019609437,6.98E-06,0.001813947,0.098330656,0.123871618,0.008081829,0.001777379,0.933415226,0.313811459,0.000493464,6.90E-11,3.293647044,15.45214022,3.058742008,7.240543009,4.166115468,0.492015497,0.103682006,3.04E-05,0.020129138,0.109896375,0.041566664,0.144092727,0.034196353,0.261995653,0.472865287,0.00721503,0.006909824,0.008543891,0.000175303,3.87E-07,0.000123604,14.34753851,1,0.423981858,1.264984724,0.024776213,0.001938675,0.015915147,0,0.006676746,0.007659139,0.106425399,0.278777284,0.367885603,0.027015024,0.089054773,0.178531607,2.799804718,0.526284292,0.030069923,1.681659265,2.947368421,1.265709156,1.13E-06,0.249529119,0.016932187,0.049661407,0.121950298,3.43E-07,0.059233362,0.00034083,1.01E-07,8.93E-07,4.90E-07,1.48E-06,0.420202211,0.025389461,1.055497811,0.036448392,0.24192258,0.308860122,0.15690258,0.088279946,0.054735582,0.069340767,0.041780843,0.026228858,0.017485905,0.03828467,0.02892595,0.008764686,0.033393178,0.102321333,0.009858578,0.373177108,0.455352925,0.001582916,0.524110996,0.831427762,0.075851208,1.35E-09,1.64E-09,0,0.017564018,3.54E-05,2.89E-06,9.60E-15,5.80E-15,3.17E-05,1.46E-11,1.21E-12,0,0,0,1.86E-08,1.24E-14,1.07E-15,0,0,0.073337743,9.67E-14,0,0,0,0,0,0.558348294,0.860436549,0.016709818,0,0,0,0,0,0.049314939,0.233755394,0.01582916,6.40E-06,1.12E-05,3.25E-10,0,0,1.05E-07,3.29E-10,2.33E-11,0,1.76E-09,3.39E-11,1.64E-16,0,0,0,0.001696557,0.004968345,1.20E-12,0.001677313,0.008081829
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,7.227,6.78E-05,5.68E-05,0.017749356,2.45E-12,105.6847464,25.41732135,2.35E-07,3.91E-07,1.56E-07,0.002180127,0.010238514,0.002175633,0.014806423,0.000583276,5.70E-06,2.82E-05,5.35E-06,3.62E-06,8.98E-06,0.002584344,0.000695839,0.001189177,0.000492772,0.060536736,0.012950789,0,8.03E-09,0.002271102,0.000307089,0.00548677,0.036782729,0.061246936,0.02441487,2.09E-05,0.003522406,0.085557162,0.095820502,0.007058324,0.001587927,0.726887059,0.244484948,0.000608447,1.43E-07,3.286405631,15.50593929,2.577210735,6.1102382,3.516435171,0.583432845,0.101788071,1.91E-05,0.019828106,0.081663629,0.0409528,0.107073723,0.025411979,0.262048268,0.472786123,0.014014518,0.008026208,0.009970146,0.000473697,8.44E-07,0.000333826,14.3146251,1,0.839136446,2.503676702,0.024413927,0.001964396,0.010094903,0,0.004782855,0.006365408,0.104886556,0.191053359,0.252111747,0.031773616,0.061030105,0.143051977,2.798849852,0.421689397,0.029627616,1.228206901,2.152253158,0.924046257,3.27E-06,0.250729055,0.014674125,0.043023694,0.106115266,9.04E-07,0.059518572,0.000318239,6.34E-08,5.61E-07,3.07E-07,9.31E-07,0.495883351,0.025412293,1.24561624,0.036481051,0.238734209,0.309210609,0.157029728,0.088357111,0.054782855,0.069451951,0.041845264,0.026265791,0.017509585,0.027342405,0.022890767,0.00696625,0.065193891,0.065690403,0.006330212,0.763999749,0.927817233,0.006350638,0.365784677,0.985576017,0.089903212,3.65E-06,4.44E-06,3.32E-12,0.022120546,0.000106056,8.65E-06,5.64E-14,3.40E-14,9.54E-05,4.72E-08,3.87E-09,0,0,0,7.88E-08,7.74E-14,6.65E-15,0,0,0.059851675,2.59E-13,0,0,0,0,0,0.664445981,1.023600025,0.05039281,0,0,0,0,0,0.031965307,0.235971969,0.015975112,1.91E-05,3.36E-05,1.52E-06,0,0,2.19E-07,9.84E-10,6.97E-11,0,3.21E-09,4.27E-10,4.32E-16,0,0,0,0.003296462,0.009654013,3.39E-09,0.002202596,0.007058324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,7.477,0.000175997,0.000181608,0.016973404,2.52E-11,105.4792372,25.0084682,1.67E-06,2.78E-06,1.11E-06,0.002453268,0.010384519,0.002516811,0.017149354,0.001938057,1.18E-05,6.61E-05,1.53E-05,1.04E-05,2.57E-05,0.002863568,0.001874482,0.003514929,0.00163891,0.065960984,0.020414314,0,3.24E-08,0.003417702,0.000604692,0.006581044,0.041945804,0.069897127,0.027827123,5.43E-05,0.005458224,0.067071258,0.0699379,0.005887906,0.001338226,0.536789612,0.180686238,0.000688684,1.06E-06,3.271546857,15.63166478,1.930937147,4.589449254,2.641042529,0.641230711,0.099943545,1.15E-05,0.019598231,0.058094969,0.040490528,0.076176139,0.018080228,0.262100113,0.472682223,0.021722808,0.00875988,0.01092272,0.001165851,1.40E-06,0.000821039,14.28678961,1,1.31037511,3.909484381,0.024107389,0.001911241,0.006218793,0,0.003347761,0.004771986,0.103776189,0.128299461,0.169304353,0.034371472,0.040982938,0.102179777,2.798770543,0.301210639,0.029305921,0.859867018,1.506398193,0.646531176,8.85E-06,0.244944173,0.011417012,0.033461924,0.083192197,2.15E-06,0.058145151,0.000288298,3.83E-08,3.39E-07,1.84E-07,5.62E-07,0.543187806,0.025454774,1.364414753,0.036541839,0.235701292,0.310014427,0.157335968,0.088524025,0.054877054,0.069702672,0.04198344,0.026345816,0.017560218,0.018721616,0.016107766,0.004956404,0.100467319,0.041625894,0.004011103,1.235133609,1.485698156,0.016825053,0.242284531,1.109302471,0.101138502,3.05E-05,3.71E-05,1.52E-11,0.02662903,0.000259161,2.11E-05,2.97E-13,1.79E-13,0.0002475,5.25E-07,4.29E-08,0,0,0,2.86E-07,4.48E-13,3.84E-14,0,0,0.047346632,9.43E-13,0,0,0,0,0,0.739744072,1.139787981,0.132753105,0,0,0,0,0,0.020282273,0.234515745,0.015861874,5.45E-05,9.61E-05,4.44E-06,0,0,4.16E-07,2.64E-09,1.87E-10,0,4.91E-09,1.65E-09,1.18E-12,5.65E-17,0,0,0.005195709,0.015217978,1.66E-08,0.002641638,0.005887906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,7.727,0.000405998,0.000454235,0.016401427,1.99E-10,105.2745258,24.55143054,8.79E-06,1.46E-05,5.85E-06,0.002663056,0.010581919,0.002816378,0.018843048,0.00396732,2.03E-05,0.000145652,3.79E-05,2.57E-05,6.35E-05,0.003107744,0.003031491,0.006196707,0.003160646,0.069338884,0.028520316,0,9.75E-08,0.004549552,0.001064578,0.007593126,0.045936894,0.076679396,0.03045796,0.000125321,0.007342077,0.04956176,0.049978088,0.004786828,0.001081356,0.384930821,0.129740813,0.000747355,3.93E-06,3.254241533,15.73655544,1.344143242,3.203530958,1.84157641,0.676297502,0.098200088,7.01E-06,0.019434358,0.040781318,0.040170913,0.053474613,0.012692043,0.262167408,0.472672635,0.029224003,0.009207099,0.01149158,0.002675327,2.10E-06,0.001883397,14.25906217,1,1.726037689,5.149627496,0.023876855,0.0018371,0.003738496,0,0.002320322,0.00337914,0.103036374,0.085578789,0.112931196,0.035453578,0.027337695,0.068046078,2.798848056,0.200585363,0.029081575,0.59024604,1.03415138,0.44390534,2.27E-05,0.235829212,0.008334377,0.024421837,0.061478745,4.84E-06,0.05598197,0.000262878,2.33E-08,2.06E-07,1.11E-07,3.41E-07,0.563826457,0.025495837,1.416327553,0.036602392,0.233969824,0.310783823,0.157634759,0.088684029,0.054970888,0.069939899,0.042114819,0.0264224,0.017608777,0.01230514,0.010416954,0.003230764,0.128178802,0.026198272,0.002523321,1.649377074,1.945658298,0.032113567,0.154341702,1.198647718,0.109221812,0.000114318,0.000139013,6.54E-11,0.030624178,0.00051202,4.16E-05,1.42E-12,8.54E-13,0.000556063,2.68E-06,2.19E-07,0,0,0,8.56E-07,6.56E-09,5.59E-10,0,0,0.035760346,1.51E-08,4.98E-15,2.86E-16,0,0,0,0.777687347,1.196049584,0.307130783,5.42E-15,0,0,0,0,0.012763413,0.229218055,0.015490828,0.000145445,0.000257381,1.16E-05,0,0,7.43E-07,6.33E-09,4.46E-10,0,6.64E-09,5.21E-09,1.54E-11,2.23E-16,0,0,0.00725756,0.02126213,4.87E-08,0.003047799,0.004786828
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,7.977,0.000843839,0.000960601,0.015898036,4.31E-07,104.9951609,23.93462583,3.69E-05,6.15E-05,2.46E-05,0.002821361,0.010935968,0.00306834,0.019854828,0.005589273,3.47E-05,0.000308876,8.65E-05,5.86E-05,0.00014515,0.003306172,0.004248697,0.008682214,0.004422591,0.071499485,0.037085948,0,2.38E-07,0.005640161,0.00158484,0.008560457,0.049714339,0.083253723,0.032946208,0.000260576,0.009093378,0.035771596,0.035802816,0.003831913,0.000842777,0.273001155,0.092188817,0.000802098,1.18E-05,3.2353033,15.76909869,0.905747557,2.164247136,1.240548219,0.70210109,0.096406606,4.43E-06,0.019321283,0.028773376,0.039955044,0.037725953,0.008954138,0.262236583,0.472635884,0.036196185,0.009468015,0.011790765,0.005656083,3.22E-06,0.00398208,14.22122319,1,2.049295995,6.114389185,0.02371921,0.001764665,0.002212919,0,0.001608754,0.002344448,0.102588118,0.057463083,0.075829665,0.035503106,0.018356592,0.044204052,2.798289157,0.130305017,0.028923855,0.403827542,0.708032843,0.304214667,5.40E-05,0.224114139,0.0059099,0.017318847,0.044372639,1.02E-05,0.053201586,0.000249074,1.47E-08,1.30E-07,6.96E-08,2.14E-07,0.560176079,0.025521838,1.407105616,0.036639505,0.23400768,0.31123599,0.1578065,0.088782742,0.055027942,0.07008523,0.042196622,0.026469046,0.017638538,0.007875183,0.006475914,0.00200178,0.144141613,0.016803409,0.001616278,1.947894227,2.217695358,0.049277263,0.096771877,1.257875183,0.114567138,0.000328463,0.000399113,2.76E-10,0.033767288,0.00082979,6.74E-05,6.23E-12,3.75E-12,0.001081796,1.08E-05,8.84E-07,0,0,0,2.01E-06,3.83E-08,3.27E-09,0,0,0.02560301,1.06E-07,4.07E-14,2.35E-15,0,0,0,0.775342637,1.185819987,0.621647779,3.62E-14,0,0,0,0,0.008064063,0.218803659,0.014781306,0.00035066,0.000621242,3.01E-05,0,0,1.26E-06,1.35E-08,9.54E-10,6.90E-17,8.38E-09,1.38E-08,4.83E-11,7.22E-16,0,0,0.009434298,0.02765165,1.28E-07,0.003436359,0.003831913
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,8.227,0.001599438,0.001805211,0.015246684,7.75E-06,104.9492901,22.98985801,0.00013081,0.000218861,8.81E-05,0.002948947,0.011420502,0.003273522,0.020228741,0.006968638,6.31E-05,0.000622188,0.000184491,0.000125096,0.00030959,0.003466063,0.005981588,0.011804338,0.005800281,0.073047277,0.045982213,0,5.06E-07,0.006661258,0.0020132,0.009353097,0.053683882,0.090360431,0.035553128,0.000493806,0.010708691,0.025918864,0.026026837,0.003036886,0.000637853,0.193839913,0.065635825,0.000864971,3.31E-05,3.212981744,15.72351381,0.609517866,1.459634888,0.83229833,0.726259947,0.094254954,2.93E-06,0.019246684,0.020599157,0.039825246,0.027007958,0.0064088,0.262327976,0.472616633,0.042627555,0.009624278,0.011924793,0.010782649,5.33E-06,0.007595257,14.21501014,1,2.291371509,6.836635981,0.023615853,0.001684537,0.001284288,0,0.00112523,0.001634483,0.102377906,0.039176159,0.051696052,0.034510844,0.012514277,0.028942113,2.797409892,0.085317522,0.028813231,0.278090186,0.488344516,0.210260571,0.000115332,0.208272741,0.004180683,0.012256826,0.032148541,1.97E-05,0.04943985,0.000245673,9.75E-09,8.62E-08,4.56E-08,1.42E-07,0.532095491,0.025534717,1.336589171,0.036660946,0.235624902,0.311408956,0.157871743,0.088831331,0.055056951,0.070141988,0.042228117,0.026488376,0.017651428,0.004949602,0.00400905,0.001214792,0.14948978,0.011075051,0.001062662,2.146231861,2.312778905,0.066156967,0.060748947,1.295709159,0.117974723,0.000808831,0.000981557,9.01E-07,0.03602122,0.001146294,9.33E-05,2.82E-08,1.70E-08,0.001823405,3.56E-05,2.92E-06,5.82E-14,8.85E-14,0,3.66E-06,1.38E-07,1.18E-08,0,0,0.017482291,5.62E-07,3.39E-13,1.98E-14,0,0,0,0.732407552,1.109377438,1.103073802,2.16E-13,0,0,0,0,0.005151194,0.201750663,0.01363208,0.000739304,0.001308285,7.62E-05,0,0,2.02E-06,2.61E-08,1.84E-09,1.74E-16,1.02E-08,3.17E-08,1.26E-10,9.84E-13,0,0,0.011689499,0.034292401,3.26E-07,0.003755344,0.003036886
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.76,0.04,-1.301029996,8.477,0.0027714,0.003070156,0.0149134,4.24E-05,105.142875,21.55880698,0.000399081,0.00067492,0.000275827,0.003060214,0.011963984,0.003431814,0.020022197,0.008345839,0.000126596,0.001159101,0.000363096,0.000246317,0.000609423,0.003588758,0.008677859,0.016329019,0.007610204,0.074385669,0.054977178,0,9.73E-07,0.007548302,0.002302382,0.009768649,0.057559557,0.097602076,0.038097918,0.000855249,0.012190021,0.019216532,0.019284687,0.002390577,0.000476146,0.139117114,0.04728006,0.000937504,9.20E-05,3.183580316,15.60807853,0.418495592,1.003564059,0.56749828,0.750453323,0.09124617,2.05E-06,0.019202151,0.01504627,0.039770525,0.01972613,0.00467986,0.262421059,0.472644282,0.048527481,0.009729882,0.011965235,0.018244857,9.74E-06,0.012862502,14.24123054,1,2.474269993,7.382292253,0.02355343,0.001579066,0.000720096,0,0.000798162,0.001162071,0.102407303,0.027222847,0.035921966,0.032407928,0.008695992,0.019482899,2.796285875,0.057431376,0.028739136,0.194019258,0.341711999,0.147708372,0.000217408,0.187425749,0.003005409,0.008820109,0.023832302,3.43E-05,0.04449134,0.00024985,6.79E-09,6.01E-08,3.14E-08,9.82E-08,0.482648659,0.025537735,1.212405427,0.036666041,0.238888889,0.311379979,0.157856562,0.088838867,0.055064716,0.070136935,0.04222785,0.026488776,0.017652098,0.00305443,0.002517414,0.00073107,0.146326518,0.007462327,0.000713281,2.277402614,2.267398237,0.082398549,0.038785719,1.319295942,0.120093166,0.001811636,0.002194554,5.37E-06,0.037522666,0.001412524,0.000115122,1.32E-07,8.01E-08,0.002679016,9.79E-05,8.07E-06,5.12E-13,7.57E-13,0,5.44E-06,3.75E-07,3.21E-08,1.85E-17,7.20E-18,0.011573188,2.36E-06,5.90E-09,3.40E-10,0,0,0,0.65641218,0.979115863,1.720784093,1.20E-12,0,0,0,0,0.00334959,0.178315513,0.012055899,0.001346777,0.002376196,0.000175918,0,0,3.03E-06,4.59E-08,3.24E-09,5.29E-16,1.24E-08,6.46E-08,2.89E-10,2.22E-11,3.36E-16,0,0.013959232,0.041017945,8.70E-07,0.003923904,0.002390577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
