LOGOHSUN,AGNFRAC,LOGZ,LOGQ,('C__3_977000A', 'N__3_991000A', 'H__1_102572A', 'BLND_103500A', 'INCI_121500A', 'H__1_121567A', 'N__5_123882A', 'BLND_124000A', 'N__5_124280A', 'SI_2_126474A', 'BLND_130400A', 'SI_2_130928A', 'C__2_133500A', 'BLND_139700A', 'BLND_140200A', 'BLND_140600A', 'N__4_148332A', 'N__4_148650A', 'BLND_148600A', 'SI_2_153343A', 'C__4_154819A', 'BLND_154900A', 'C__4_155078A', 'HE_2_164043A', 'BLND_166600A', 'AL_2_167079A', 'N__4_171860A', 'BLND_175000A', 'BLND_186000A', 'BLND_188800A', 'C__3_190668A', 'BLND_190900A', 'C__3_190873A', 'C__3_229690A', 'O__3_232095A', 'BLND_247100A', 'BLND_232600A', 'BLND_233500A', 'BLND_266500A', 'BLND_279800A', 'MG_2_280271A', 'NE_3_334218A', 'NE_5_342603A', 'BA_C_0', 'BAC__364600A', 'O__2_372603A', 'BLND_372700A', 'O__2_372881A', 'NE_3_386876A', 'HE_1_388863A', 'CA_2_393366A', 'HE_1_402620A', 'S__2_406860A', 'HE_1_447149A', 'BLND_407400A', 'S__2_407635A', 'H__1_410173A', 'H__1_434046A', 'BLND_436300A', 'HE_2_468564A', 'CA_B_468564A', 'AR_4_471126A', 'BLND_472000A', 'AR_4_474012A', 'INCI_486000A', 'H__1_486133A', 'O__3_495891A', 'O__3_500684A', 'HE_1_501568A', 'AR_3_519182A', 'N__1_520026A', 'FE14_530301A', 'O__1_557734A', 'N__2_575461A', 'HE_1_587564A', 'O__1_630030A', 'BLND_630000A', 'S__3_631206A', 'O__1_636378A', 'N__2_654805A', 'H__1_656281A', 'N__2_658345A', 'HE_1_667815A', 'S__2_671644A', 'BLND_672000A', 'S__2_673082A', 'AR_5_700583A', 'AR_3_713579A', 'O__2_731892A', 'O__2_731999A', 'BLND_732500A', 'AR_4_733215A', 'AR_3_775111A', 'BLND_844600A', 'CA_2_849802A', 'CA_2_854209A', 'CA_2_866214A', 'BLND_857900A', 'S__3_906862A', 'H__1_922897A', 'S__3_953062A', 'H__1_954593A', 'HE_1_108303m', 'H__1_187510m', 'H__1_128180m', 'H__1_109380m', 'H__1_100493m', 'H__1_405113m', 'H__1_262513m', 'H__1_216551m', 'H__1_194454m', 'C__2_157636m', 'N__2_121767m', 'N__2_205244m', 'N__3_573238m', 'O__1_631679m', 'O__1_145495m', 'O__3_518004m', 'O__3_883323m', 'O__4_258832m', 'NE_2_128101m', 'NE_3_155509m', 'NE_3_360036m', 'NE_5_143228m', 'NE_5_242065m', 'NE_6_764318m', 'NA_3_731706m', 'NA_4_903098m', 'NA_4_213162m', 'NA_6_143228m', 'NA_6_861836m', 'MG_4_448712m', 'MG_5_560700m', 'MG_5_135464m', 'MG_7_550177m', 'MG_7_900655m', 'MG_8_302765m', 'AL_5_290450m', 'AL_6_365932m', 'AL_6_911329m', 'AL_8_582933m', 'AL_8_369722m', 'SI_2_348046m', 'SI_6_196247m', 'SI_7_248071m', 'SI_7_651288m', 'SI_9_392820m', 'SI_9_258394m', 'SI10_143008m', 'S__3_187078m', 'S__3_334704m', 'S__4_105076m', 'S__8_991400A', 'S__9_125201m', 'S__9_375414m', 'S_11_191960m', 'S_11_139238m', 'AR_2_698337m', 'AR_3_898898m', 'AR_3_218253m', 'AR_5_789971m', 'AR_5_130985m', 'AR_6_452800m', 'AR10_553402A', 'AR11_259535m', 'CA_4_320610m', 'CA_5_415739m', 'CA_5_114792m', 'CA_8_232117m', 'SC_5_231119m', 'TI_6_171509m', 'V__7_130376m', 'CR_8_101065m', 'MN_9_796849A', 'NI12_423090A', 'O__3_166081A', 'O__3_166615A', 'O__5_121834A', 'SI_3_189203A', 'BLND_233500A_1') 
8.76,0.04,-0.397940009,8.477,0.00184125,0.002739699,0.02227751,4.28E-05,168.8956633,9.795128987,0.000752909,0.001211066,0.000458157,0.004175107,0.013658177,0.004588783,0.031910381,0.009078572,3.95E-05,0.000167758,8.87E-05,6.11E-05,0.000149821,0.004383912,0.006646999,0.013264169,0.006569968,0.061343298,0.013612613,0,1.34E-06,0.00509588,0.003156292,0.003820762,0.030114728,0.051434097,0.020019668,0.000574589,0.00431737,0.014254433,0.023568689,0.001264792,0.000321159,0.0905661,0.032149015,0.000282712,4.32E-05,2.790670994,15.45809159,0.378568853,0.901596355,0.507293408,0.397548104,0.094302947,1.72E-06,0.020387452,0.010562822,0.042308323,0.013848953,0.003286131,0.265604615,0.473760121,0.017218999,0.007885076,0.010081621,0.006072705,3.30E-06,0.004261645,15.55544629,1,1.435998295,4.284590422,0.024581899,0.000864687,0.001227292,0,0.000478513,0.002101059,0.109368342,0.018069951,0.023845019,0.020082604,0.005772446,0.04717278,2.806700102,0.139059888,0.030769332,0.157930967,0.279417839,0.121483594,0.000131655,0.153305799,0.002177009,0.006397876,0.01767496,8.88E-06,0.036391648,0.000283119,5.72E-09,5.06E-08,2.66E-08,8.29E-08,0.425574458,0.026071393,1.069033337,0.037145573,0.241036483,0.318467893,0.160677877,0.090562822,0.056092044,0.072383387,0.04348838,0.027220638,0.01806864,0.006422788,0.007252106,0.001983578,0.328318091,0.005701314,0.000545809,2.003376274,1.9671223,0.062526633,0.088042089,1.163765693,0.105457764,0.001312584,0.001590586,3.39E-06,0.030056381,0.001125283,9.11E-05,8.85E-08,5.30E-08,0.002394729,7.92E-05,6.43E-06,3.44E-13,5.28E-13,0,3.77E-06,2.72E-07,2.30E-08,0,0,0.01311994,1.13E-06,2.67E-09,1.52E-10,0,0,0,0.711312158,1.069426689,0.863900089,5.71E-13,0,0,0,0,0.005052283,0.18981873,0.012675124,0.001057593,0.001907726,0.000100416,0,0,8.93E-07,2.96E-08,2.06E-09,2.51E-16,1.01E-08,3.86E-08,1.55E-10,5.88E-12,0,0,0.003457895,0.010154063,1.94E-07,0.001548694,0.001264792
8.76,0.04,-0.397940009,8.727,0.002876822,0.004229082,0.022958165,0.000211188,173.8360324,7.485492578,0.001818961,0.003013327,0.001194366,0.004300945,0.013962888,0.004675776,0.032152159,0.010687584,9.78E-05,0.000307048,0.000162449,0.00011219,0.000274639,0.00444197,0.007963225,0.0158222,0.007792848,0.064183536,0.015754049,0,2.36E-06,0.005685897,0.003494939,0.003960526,0.032191633,0.055620783,0.021397773,0.000897368,0.004804993,0.011581646,0.018460526,0.001053745,0.000257183,0.0698583,0.025226721,0.000303256,0.000128448,2.655094467,14.82152497,0.281099865,0.667273954,0.370377868,0.413900135,0.089703104,1.45E-06,0.020404521,0.008206478,0.042398785,0.010757422,0.002551012,0.265745614,0.473819163,0.019165655,0.008142713,0.010336707,0.009334008,7.53E-06,0.00655668,16.01045884,1,1.53377193,4.576248313,0.024581984,0.000828543,0.000717173,0,0.000381579,0.001605803,0.1098583,0.014069838,0.018566464,0.019301282,0.004494602,0.034105938,2.80634278,0.100533063,0.030782051,0.115711876,0.206123482,0.090411606,0.000223036,0.143444669,0.001700439,0.005009109,0.014354926,1.40E-05,0.034051957,0.000286383,4.81E-09,4.25E-08,2.21E-08,6.95E-08,0.40074224,0.026073887,1.006646424,0.037149123,0.245549933,0.31840081,0.160654521,0.090566802,0.056099865,0.072365047,0.043478408,0.027217274,0.018066127,0.003989879,0.004676451,0.001180972,0.320033738,0.004275978,0.000406444,2.10560054,1.853744939,0.076248313,0.061761134,1.199392713,0.108663968,0.002791802,0.003375506,1.41E-05,0.032004723,0.001336707,0.000108546,3.33E-07,2.01E-07,0.003108941,0.000184875,1.52E-05,2.74E-12,4.04E-12,0,5.41E-06,6.79E-07,5.78E-08,8.88E-17,3.46E-17,0.009241903,3.51E-06,2.25E-08,1.28E-09,0,0,0,0.667071525,0.973009447,1.26082996,3.72E-09,1.11E-15,4.93E-17,0,0,0.003462888,0.175721997,0.011732794,0.001694703,0.003042375,0.000197149,0,0,1.27E-06,4.77E-08,3.33E-09,8.75E-16,1.24E-08,7.04E-08,3.12E-10,3.01E-11,6.54E-16,0,0.003995614,0.011757422,7.03E-07,0.001609615,0.001053745
8.76,0.04,-0.397940009,8.977,0.004182616,0.006074451,0.024297454,0.001044425,180.9482002,5.805092186,0.00361475,0.006381387,0.002766708,0.004414047,0.014209306,0.004667954,0.031894293,0.012373661,0.000266982,0.000539526,0.00030217,0.000208896,0.00051108,0.00442072,0.009916067,0.01935698,0.009357682,0.067532924,0.018244074,0,4.06E-06,0.006329412,0.00371554,0.004067779,0.034842493,0.060955224,0.023159263,0.00130374,0.005329587,0.010025637,0.015217559,0.000913327,0.000214205,0.057236172,0.020974539,0.000330774,0.000403477,2.501984197,14.05057068,0.222591747,0.523757682,0.285352063,0.432238806,0.082718174,1.28E-06,0.020431607,0.006808077,0.042528534,0.008921861,0.00211403,0.265963126,0.474029851,0.02125935,0.008438982,0.010614574,0.013184548,1.89E-05,0.009274451,16.66549605,1,1.622651449,4.84143986,0.024594205,0.000798595,0.000422757,0,0.000318553,0.001300896,0.110556629,0.011518876,0.015200351,0.018491659,0.003679719,0.02626971,2.805548727,0.077436348,0.030796839,0.088990342,0.160287972,0.071297629,0.000360948,0.133418788,0.00142065,0.004200176,0.012418613,2.05E-05,0.031670939,0.000295013,4.25E-09,3.76E-08,1.94E-08,6.13E-08,0.372677788,0.026070588,0.936119403,0.037141352,0.251244952,0.318138718,0.160572432,0.090546093,0.056091308,0.072287972,0.043441615,0.027196488,0.018052678,0.002456857,0.003083126,0.000698051,0.300456541,0.003369833,0.000316776,2.160140474,1.665179982,0.092231782,0.045292362,1.22286216,0.110774363,0.005882704,0.007096049,5.60E-05,0.033376997,0.001500053,0.000122293,1.22E-06,7.40E-07,0.003660053,0.000389008,3.23E-05,2.07E-08,3.05E-08,1.11E-13,7.13E-06,1.57E-06,1.35E-07,6.45E-16,2.59E-16,0.006633538,9.66E-06,1.18E-07,6.82E-09,0,0,0,0.614890255,0.857524144,1.681545215,4.04E-08,9.83E-15,4.51E-16,0,0,0.002499842,0.160256365,0.010700966,0.002496822,0.004449166,0.000355364,0,0,1.73E-06,7.36E-08,5.17E-09,3.14E-12,1.53E-08,1.22E-07,5.92E-10,1.11E-10,2.61E-15,0,0.004618086,0.013625285,3.21E-06,0.001657946,0.000913327
8.76,0.04,-0.397940009,9.227,0.005681138,0.008157768,0.02617772,0.004872344,190.3750231,4.611860336,0.005884722,0.011204508,0.005319786,0.004488823,0.014465176,0.004551635,0.031293183,0.014110105,0.000712803,0.000904822,0.000574875,0.000396601,0.000971476,0.004294476,0.013190837,0.024896361,0.011592463,0.071516719,0.021228893,0,6.94E-06,0.007034916,0.003841493,0.004164419,0.038023277,0.067312027,0.025279512,0.001769038,0.005919453,0.009277295,0.01325993,0.000827859,0.000187737,0.049791243,0.018464807,0.000365782,0.001246555,2.332717532,13.21115832,0.189322003,0.437539257,0.232447811,0.453353039,0.07293922,1.18E-06,0.020471088,0.006086828,0.042719379,0.007974506,0.001887604,0.266240532,0.474265657,0.023613523,0.008793645,0.010947718,0.017257713,4.58E-05,0.01216405,17.53371513,1,1.71169407,5.106964715,0.024616294,0.000777979,0.000258123,0,0.000279804,0.001121707,0.111538888,0.009976723,0.013164973,0.017792721,0.003186957,0.021692222,2.804101238,0.063946056,0.0308184,0.072074635,0.132111583,0.060036948,0.000571587,0.124452245,0.001281692,0.003808978,0.011480879,2.80E-05,0.029542583,0.000313586,3.90E-09,3.45E-08,1.78E-08,5.62E-08,0.346225753,0.026060964,0.869684094,0.037125439,0.258292998,0.317675965,0.160417513,0.090493257,0.056065029,0.072148531,0.043369666,0.027157584,0.018028081,0.001508517,0.002066174,0.000409274,0.271771661,0.002826344,0.000261142,2.164418991,1.429632367,0.111727323,0.035163495,1.238536856,0.112174395,0.012230556,0.014721227,0.000224478,0.034345465,0.001604545,0.000131384,4.32E-06,2.65E-06,0.003958249,0.000744837,6.25E-05,1.46E-07,2.09E-07,9.09E-13,8.94E-06,3.54E-06,3.07E-07,4.83E-15,1.99E-15,0.00490375,2.36E-05,5.25E-07,3.10E-08,3.22E-15,1.55E-15,0,0.564382043,0.736486237,2.071605394,2.29E-07,9.81E-14,4.61E-15,0,0,0.001929946,0.145497875,0.009714391,0.003459856,0.006101238,0.000595566,5.73E-15,0,2.23E-06,1.10E-07,7.78E-09,2.02E-11,1.93E-08,2.09E-07,1.11E-09,3.21E-10,1.04E-11,0,0.005362276,0.015865878,1.54E-05,0.00170242,0.000827859
8.76,0.04,-0.397940009,9.477,0.007165968,0.010196247,0.028330918,0.014753026,201.8292922,3.847350072,0.008311332,0.016584277,0.008272553,0.004548944,0.014770653,0.004350347,0.030545262,0.015722512,0.001664303,0.00141208,0.001063105,0.000730228,0.001793333,0.004091817,0.018073955,0.03295037,0.014711505,0.075999843,0.024731874,0,1.17E-05,0.007760586,0.003893455,0.004303733,0.041478319,0.074143131,0.02760821,0.00222872,0.00658036,0.009189549,0.012221395,0.00078593,0.000173885,0.046014337,0.017212973,0.000406988,0.003451682,2.161463434,12.38865604,0.173062008,0.387410396,0.198773943,0.477182812,0.061036468,1.12E-06,0.020528419,0.005897215,0.042978573,0.007723373,0.001826119,0.266504759,0.474558345,0.026251322,0.00919895,0.011338086,0.021037643,9.62E-05,0.014870539,18.58866387,1,1.805045243,5.385639861,0.024653531,0.000772298,0.000162889,0,0.000258522,0.001028517,0.112887305,0.009125308,0.0120416,0.017377884,0.002914999,0.01919895,2.802029065,0.056594461,0.030857065,0.061079557,0.115041717,0.053962161,0.000886286,0.118022641,0.00125614,0.003759058,0.011358063,3.57E-05,0.02801559,0.000346167,3.71E-09,3.28E-08,1.69E-08,5.34E-08,0.326710799,0.026041756,0.820674527,0.037095068,0.267523209,0.31701986,0.160186455,0.090399154,0.056018645,0.071953465,0.04326844,0.027100161,0.017992087,0.000923303,0.001389988,0.00023742,0.235324533,0.002497983,0.000224674,2.10388186,1.167495789,0.133585334,0.029242038,1.248854244,0.113063575,0.024145873,0.029003486,0.000848525,0.035035842,0.001632418,0.000134216,1.44E-05,8.94E-06,0.003965686,0.00128121,0.000107478,8.67E-07,1.20E-06,6.91E-10,1.07E-05,7.74E-06,6.75E-07,4.19E-11,1.72E-11,0.003730816,5.00E-05,2.04E-06,1.23E-07,3.31E-14,1.63E-14,0,0.525441655,0.619844099,2.371694935,1.10E-06,1.03E-12,4.92E-14,0,0,0.001608014,0.133691096,0.00891966,0.004570488,0.007952916,0.000947707,5.84E-14,0,2.71E-06,1.59E-07,1.13E-08,9.39E-11,2.45E-08,3.54E-07,2.11E-09,9.42E-10,4.93E-11,0,0.006238396,0.018493086,6.46E-05,0.00176513,0.00078593
8.76,0.04,-0.397940009,9.727,0.008367694,0.011835981,0.030539262,0.024850458,213.7345999,3.37271332,0.01073796,0.021825196,0.011087651,0.004591198,0.015188949,0.004092089,0.029884681,0.016983034,0.003169287,0.001963662,0.001758618,0.001201726,0.002960302,0.003828805,0.023206952,0.041458083,0.018017588,0.08045381,0.028534036,0,1.89E-05,0.008447339,0.003874103,0.004533538,0.044937155,0.080831294,0.029997511,0.002599411,0.007290828,0.009717924,0.011813996,0.000775625,0.000168777,0.044547227,0.016756959,0.000451404,0.007799809,2.005102252,11.700336,0.167942921,0.357941677,0.174754221,0.503463724,0.048745178,1.09E-06,0.020618493,0.006166674,0.043352553,0.008074003,0.001907205,0.266756544,0.474841332,0.029082839,0.009606753,0.011737255,0.02409798,0.000162451,0.01710582,19.68515369,1,1.903554984,5.679263285,0.024727672,0.000785083,0.000102837,0,0.000248969,0.00099245,0.114721865,0.008712407,0.011496661,0.017357199,0.002783051,0.017989795,2.800016593,0.05303024,0.030940806,0.053005351,0.103932468,0.050927117,0.00129842,0.114920977,0.001334592,0.004026051,0.011994027,4.26E-05,0.027280043,0.000397341,3.62E-09,3.20E-08,1.65E-08,5.21E-08,0.317219065,0.02601485,0.7968225,0.037056457,0.280478699,0.316264985,0.159916207,0.090289128,0.055962998,0.071717758,0.043145145,0.027032397,0.017949143,0.000558012,0.00091936,0.000135401,0.192993736,0.002261957,0.000194985,1.960633841,0.898494213,0.152520015,0.025980835,1.255776331,0.113585266,0.042207658,0.050566226,0.002703032,0.035562285,0.001579292,0.000130261,4.15E-05,2.59E-05,0.003742398,0.001912142,0.000159306,4.11E-06,5.58E-06,4.97E-08,1.21E-05,1.51E-05,1.33E-06,2.76E-10,1.15E-10,0.002853943,8.92E-05,6.51E-06,4.00E-07,3.16E-13,1.57E-13,0,0.502053346,0.509146721,2.551831418,4.99E-06,9.28E-09,4.42E-10,0,0,0.001432779,0.125980006,0.008385531,0.005735264,0.009827436,0.001456092,6.42E-13,0,3.10E-06,2.15E-07,1.54E-08,3.69E-10,3.04E-08,5.73E-07,4.01E-09,2.86E-09,1.90E-10,0,0.007199569,0.021334052,0.000213519,0.00186813,0.000775625
8.76,0.04,-0.397940009,9.977,0.009172074,0.01293759,0.032739428,0.033878315,224.4022473,3.136710074,0.013221114,0.026947868,0.013726754,0.004666173,0.015839902,0.003807282,0.029430338,0.017823701,0.004923131,0.002399547,0.002494491,0.00169666,0.00419115,0.003547232,0.026683071,0.047506642,0.020527416,0.084325596,0.032375332,0,2.76E-05,0.009119812,0.003834371,0.004854754,0.048512695,0.087565873,0.032593964,0.002845913,0.008036671,0.010891076,0.011798267,0.000785114,0.000168926,0.044518967,0.016797613,0.000497844,0.013883977,1.882670615,11.16458342,0.168690388,0.336771047,0.153394887,0.53251165,0.038056705,1.08E-06,0.020746919,0.006873394,0.043843909,0.008998737,0.002125387,0.266961369,0.475066417,0.032049998,0.00997082,0.012100083,0.026457471,0.000222425,0.01890902,20.66765385,1,2.008492661,5.992334829,0.024846914,0.000814424,6.47E-05,0,0.000247324,0.000992335,0.117037585,0.008598929,0.011347067,0.017701755,0.002746875,0.017498367,2.798179522,0.051583119,0.031089674,0.045808109,0.094830365,0.049022255,0.001732198,0.114672706,0.00152158,0.004623056,0.013425373,4.83E-05,0.027220504,0.000471756,3.60E-09,3.18E-08,1.64E-08,5.18E-08,0.316832891,0.025980576,0.79587126,0.037008841,0.298806672,0.315447933,0.159618484,0.090157223,0.055890423,0.071455947,0.043010757,0.026956143,0.017900788,0.000333187,0.000590131,7.65E-05,0.148464788,0.002089892,0.000168669,1.73023823,0.649057097,0.161661077,0.024288576,1.26026741,0.113753756,0.062301293,0.074387004,0.006666957,0.036002352,0.001484996,0.000122708,9.58E-05,6.00E-05,0.003457994,0.002448761,0.000202509,1.40E-05,1.90E-05,2.57E-07,1.28E-05,2.47E-05,2.18E-06,1.24E-09,5.30E-10,0.002125125,0.000132494,1.60E-05,9.98E-07,4.90E-10,2.45E-10,1.83E-14,0.487478768,0.400091459,2.625538957,1.83E-05,6.19E-08,2.99E-09,0,0,0.001341666,0.121658464,0.008055398,0.006760594,0.011389748,0.00215461,2.55E-09,9.73E-17,3.36E-06,2.63E-07,1.89E-08,1.20E-09,3.57E-08,8.43E-07,7.12E-09,7.89E-09,6.04E-10,0,0.00819041,0.024184487,0.000541527,0.002017421,0.000785114
8.76,0.04,0,6.477,9.52E-07,2.31E-07,0.031187987,0,210.5228031,23.26648657,7.20E-13,1.14E-12,4.18E-13,0.001678182,0.013183537,0.001536978,0.008641348,2.56E-06,2.51E-09,4.65E-08,6.52E-09,4.44E-09,1.10E-08,0.001825743,3.35E-06,5.22E-06,1.88E-06,0.016600032,7.78E-05,0,6.96E-14,9.48E-05,1.87E-05,0.000431305,0.005673288,0.009458446,0.003784205,2.96E-07,3.12E-05,0.039755284,0.187119021,0.003489909,0.000799682,0.58865406,0.198700143,1.89E-05,7.10E-13,3.155220086,16.82758621,1.726648657,4.080088988,2.345018274,0.039326235,0.092200858,3.04E-05,0.018365485,0.094358811,0.038010488,0.123813761,0.029456221,0.26661052,0.474972191,0.000123912,0.002209757,0.002857302,3.15E-06,2.39E-09,2.21E-06,18.38614333,1,0.0121802,0.036341967,0.022205307,0.000564405,0.07442873,0,0.003988559,0.017844271,0.097803909,0.230468775,0.304125218,0.005930717,0.073621484,0.640330526,2.80117591,1.887621166,0.027727316,1.813030351,3.184490704,1.371619259,6.69E-08,0.115588749,0.006871444,0.020128079,0.049315112,4.71E-09,0.027438106,0.000387001,1.01E-07,8.93E-07,4.93E-07,1.49E-06,0.136920388,0.026011759,0.343937709,0.037085651,0.20761481,0.317479739,0.160479898,0.090541872,0.056052757,0.072086445,0.043362466,0.027146989,0.018014937,0.146330844,0.140343239,0.042380423,0.009245193,0.128507866,0.012496742,0.016648339,0.020374702,8.60E-06,0.892006992,0.122170666,0.011093596,2.52E-11,3.07E-11,0,0.002874877,8.71E-07,7.05E-08,0,0,2.04E-06,7.59E-13,6.16E-14,0,0,0,4.80E-10,1.55E-16,1.32E-17,0,0,0.087471794,9.53E-15,0,0,0,0,0,0.227732401,0.360495789,0.000347402,0,0,0,0,0,0.138045447,0.145831877,0.009745114,5.32E-07,9.59E-07,5.23E-11,0,0,7.43E-09,2.99E-11,2.08E-12,0,1.36E-10,3.75E-15,0,0,0,0,1.98E-05,5.79E-05,3.70E-15,0.000174006,0.003489909
8.76,0.04,0,6.727,3.65E-06,1.54E-06,0.031288394,0,210.6232114,22.72718601,9.12E-12,1.44E-11,5.29E-12,0.00232655,0.013641971,0.002092496,0.012740859,1.21E-05,2.14E-08,1.81E-07,4.72E-08,3.21E-08,7.94E-08,0.002332496,2.13E-05,3.32E-05,1.20E-05,0.02536566,0.000232944,0,5.11E-13,0.00027518,4.40E-05,0.000741081,0.00909221,0.015158665,0.006063593,1.13E-06,9.14E-05,0.043567568,0.181497615,0.003422576,0.000799523,0.52963434,0.178976153,3.10E-05,4.03E-12,3.147885533,16.64610493,1.830429253,4.317329094,2.478473768,0.060651828,0.097516693,2.23E-05,0.019406359,0.082658188,0.040158983,0.108448331,0.025790143,0.266750397,0.475103339,0.000363498,0.003379332,0.004361208,1.01E-05,1.05E-08,7.11E-06,18.39491256,1,0.034744038,0.103656598,0.023506518,0.000661272,0.049853736,0,0.002956852,0.018633704,0.103300477,0.162597774,0.214562798,0.008642607,0.051939587,0.642798092,2.799745628,1.894880763,0.029276312,1.537392687,2.704864865,1.167440382,2.48E-07,0.130327504,0.007522734,0.022048331,0.054038156,1.54E-08,0.030936725,0.000397202,7.41E-08,6.55E-07,3.62E-07,1.09E-06,0.193949126,0.025990143,0.48718601,0.037049285,0.221879173,0.316845787,0.160238474,0.090435612,0.05599682,0.071898251,0.043259141,0.027088712,0.017978378,0.120807631,0.134890302,0.03963434,0.025007631,0.084,0.008163434,0.046448331,0.056282989,6.95E-05,0.817392687,0.179564388,0.016314467,1.38E-10,1.69E-10,0,0.003960254,3.51E-06,2.84E-07,0,0,7.51E-06,3.28E-12,2.66E-13,0,0,0,2.54E-09,1.19E-15,1.01E-16,0,0,0.076387917,3.30E-14,0,0,0,0,0,0.317882353,0.499650238,0.001245278,0,0,0,0,0,0.106464229,0.160616852,0.010742448,1.92E-06,3.44E-06,1.51E-10,0,0,1.78E-08,1.04E-10,7.28E-12,0,3.66E-10,1.36E-14,0,0,0,0,5.92E-05,0.000173504,2.35E-14,0.000298944,0.003422576
8.76,0.04,0,6.977,1.25E-05,9.09E-06,0.030889794,0,210.804188,21.64529167,6.93E-11,1.09E-10,4.02E-11,0.003038825,0.014026668,0.002750851,0.018278649,5.77E-05,1.34E-07,6.23E-07,2.79E-07,1.90E-07,4.70E-07,0.002872832,0.000121981,0.000191535,6.93E-05,0.034920281,0.000626961,0,2.22E-12,0.00071785,0.000107813,0.001168762,0.01352067,0.022545588,0.009016007,3.90E-06,0.000244623,0.045037075,0.166502244,0.003191611,0.000774592,0.448779556,0.151952392,4.69E-05,1.68E-11,3.127804474,16.49269643,1.847723005,4.353817268,2.497406358,0.088810744,0.101476625,1.53E-05,0.020211628,0.068150718,0.041822869,0.089405849,0.021254813,0.266766381,0.475097858,0.000973554,0.004654552,0.00600261,3.08E-05,3.84E-08,2.16E-05,18.41071826,1,0.092495942,0.275973013,0.024523756,0.000739745,0.032094326,0,0.002090093,0.018407536,0.107580435,0.110260001,0.14549852,0.011789454,0.035222608,0.618145944,2.79906438,1.822200299,0.030479585,1.238360437,2.180854788,0.942494351,7.82E-07,0.142694841,0.00776374,0.022762944,0.055860357,4.68E-08,0.033873278,0.000400853,5.08E-08,4.49E-07,2.47E-07,7.47E-07,0.26072622,0.02598447,0.654934284,0.037036566,0.232679884,0.316548388,0.160115202,0.090379658,0.055974923,0.071810457,0.043210387,0.027062661,0.017962321,0.098879801,0.126232378,0.03645419,0.064280941,0.053699519,0.00521497,0.123342774,0.148458136,0.0004357,0.737898991,0.258107119,0.023452567,5.74E-10,7.00E-10,0,0.005345129,1.30E-05,1.05E-06,0,0,2.61E-05,1.24E-11,1.01E-12,0,0,0,1.04E-08,7.13E-15,6.08E-16,0,0,0.065760748,8.33E-14,0,0,0,0,0,0.424593451,0.664672374,0.004193743,0,0,0,0,0,0.080501543,0.173866276,0.011633199,5.98E-06,1.07E-05,2.67E-10,0,0,3.73E-08,3.06E-10,2.14E-11,0,8.66E-10,3.70E-14,9.59E-17,0,0,0,0.00015953,0.000467174,9.08E-14,0.00047147,0.003191611
8.76,0.04,0,7.227,3.70E-05,4.20E-05,0.030177808,1.66E-12,211.4569367,19.74685565,6.94E-07,1.10E-06,4.03E-07,0.00369246,0.014195876,0.003432293,0.024962012,0.000254651,5.95E-07,1.76E-06,1.18E-06,8.03E-07,1.98E-06,0.003411862,0.000574507,0.000913012,0.000337451,0.043095192,0.001396061,0,1.31E-08,0.001531156,0.000266663,0.001637362,0.018094873,0.030186427,0.012065377,1.15E-05,0.00055181,0.042941965,0.142932388,0.002796463,0.000715859,0.354721318,0.120570772,6.46E-05,6.69E-11,3.089191087,16.36531954,1.731628679,4.08031667,2.339175126,0.122032816,0.104140331,9.90E-06,0.020812424,0.05232714,0.043072847,0.068642661,0.016315521,0.266800741,0.475004788,0.002197504,0.005748899,0.007419396,8.49E-05,1.09E-07,5.96E-05,18.46772649,1,0.213410585,0.636723488,0.025271659,0.000785226,0.019749409,0,0.00141215,0.016716146,0.110821682,0.071831705,0.094787078,0.014720041,0.022945796,0.551714231,2.799080636,1.62634872,0.031388942,0.93682564,1.650545872,0.713720232,2.27E-06,0.151254549,0.00737662,0.021630914,0.053259273,1.27E-07,0.035903084,0.000392294,3.29E-08,2.91E-07,1.60E-07,4.83E-07,0.326150801,0.025992147,0.81925557,0.037049097,0.240104067,0.316676243,0.16014812,0.090407329,0.055991828,0.071850859,0.043232459,0.027076231,0.017970695,0.078845049,0.111322863,0.031892358,0.144803039,0.033291834,0.00323182,0.291553342,0.349007214,0.002137202,0.649492434,0.359637362,0.032662964,2.37E-09,2.88E-09,0,0.007039201,4.15E-05,3.36E-06,2.43E-14,1.45E-14,8.14E-05,4.00E-08,3.23E-09,0,0,0,3.80E-08,4.07E-14,3.46E-15,0,0,0.055094809,2.23E-13,0,0,0,0,0,0.533422716,0.833716402,0.012623699,0,0,0,0,0,0.059308562,0.184993296,0.012374705,1.76E-05,3.17E-05,1.19E-06,0,0,6.87E-08,8.27E-10,5.78E-11,0,1.75E-09,2.02E-10,2.12E-16,0,0,0,0.000355296,0.001040509,1.01E-10,0.000660697,0.002796463
