,AGNFRAC,LOGZ,LOGQ,oii3726,oii3729,neiii3869,hgamma,oiii4363,heii4685,ariv4711,hbeta,oiii4959,oiii5007,hei5875,oi6300,nii6548,halpha,nii6584,sii6717,sii6731,ariii7136
0,0.0,-1.3010299956639813,6.477,0.4253169997850849,0.5797181541862393,0.02455773540879924,0.472874643087409,0.00027001627214393167,0.001255810383469958,1.7084523041969852e-06,1.0,0.008344539621135365,0.024896687237112768,0.10608823800313162,0.058911301464492964,0.014730895581959412,2.858370943477327,0.043422062570998746,0.14953179208498354,0.1121826164379356,0.015823585398053484
1,0.0,-1.3010299956639813,6.727,0.4913698127065737,0.6678602032072469,0.0395397233443506,0.4732831435916269,0.0009981943934386094,0.0016500489656016651,6.2002693108091575e-06,1.0,0.02678755049577672,0.07992410331741953,0.1043273350471294,0.04384869629085568,0.015174745990941362,2.8554902680866694,0.04473313747092667,0.12584465662871833,0.09494736197821033,0.018012302607418287
2,0.0,-1.3010299956639813,6.977,0.527191162109375,0.715179443359375,0.060723876953125,0.473663330078125,0.0033050537109375,0.001971527099609375,2.221771240234375e-05,1.0,0.07733154296875,0.23072509765625,0.10234680175781252,0.031915283203125,0.014451904296875,2.8516540527343746,0.042602539062499986,0.1016815185546875,0.07706604003906249,0.02038665771484375
3,0.0,-1.3010299956639813,7.227,0.4957207687387689,0.6714890506502604,0.08771967228093687,0.4740657265555996,0.008877044436999361,0.0021531690677062715,7.666676819054e-05,1.0,0.18238966893064906,0.5441781134833856,0.10041421740322236,0.022668047391344075,0.012128041909054916,2.8466786464837206,0.03575061675753054,0.07853379222124082,0.05973867755002589,0.02287972466725551
4,0.0,-1.3010299956639813,7.477,0.4010519595025995,0.5422151956462254,0.11907512693441975,0.4745675108692347,0.018471618375847498,0.0022273874312121857,0.0002460369097929525,1.0,0.33598856830135904,1.0024322763065885,0.0987260952844243,0.015821653339819403,0.009015840199446658,2.840777112279955,0.026577483202091755,0.058271259615092275,0.04448329330211912,0.025337022285731658
5,0.0,-1.3010299956639813,7.727,0.2888750871027358,0.3894628412154997,0.15379767928015267,0.4750507468112825,0.031399400127245736,0.002252037446602236,0.0007200896779471021,1.0,0.5084679007483262,1.5170418396097798,0.09735510649256217,0.010916472263459268,0.006190808010422031,2.8332777895597903,0.01824885630320841,0.041745690308116465,0.031990183900384765,0.02746508316417729
6,0.0,-1.3010299956639813,7.977,0.19534764052426068,0.2623543299936435,0.1910403486999425,0.4755274389321064,0.046741532221448674,0.002269788419045313,0.0018457487059963073,1.0,0.6772104004600902,2.0205224445318883,0.09636165511396312,0.00752550171020371,0.0041081211974452895,2.8249538396343485,0.012109453037503404,0.02918727487362654,0.022469655235039503,0.028713563580228224
7,0.0,-1.3010299956639813,8.227,0.1286995787495833,0.1719156286935176,0.23043913083007544,0.4759826650907658,0.06423008152256265,0.0022936024487074584,0.004067945570809467,1.0,0.8375912961784404,2.4990453677607056,0.09578446525441707,0.005203806406643028,0.0027043973694578297,2.8159226596357243,0.00797193684274328,0.02005545958723521,0.01553595781434676,0.028412582962087464
8,0.0,-1.3010299956639813,8.477,0.08490187739230816,0.11254936508900903,0.2711464852056625,0.4764262713409078,0.0834983899386354,0.002325293152682423,0.007634121149523058,1.0,0.9890029770945988,2.9507260465398866,0.0956832128318853,0.003626587277477368,0.0017979828665167991,2.8062154444376937,0.00530013974117504,0.01367428154808919,0.010685946898353484,0.026211495230572937
9,0.0,-1.3010299956639813,8.727,0.057219935985368085,0.07504039018442311,0.3115988416399939,0.4768175582990398,0.10385002286236854,0.0023675964029873497,0.012279835390946505,1.0,1.1304983996342022,3.37296143880506,0.09611034903215973,0.002570919067215364,0.001223411065386374,2.7963420210333787,0.0036064624295076967,0.009388203017832648,0.007427831123304375,0.022512421886907483
10,0.0,-1.3010299956639813,8.977,0.03993323533014823,0.05160480215607007,0.3496263628567928,0.4771530074727428,0.12402303074849932,0.002424996937400465,0.017318387847605046,1.0,1.2583608967291438,3.754440769325003,0.09705990444689452,0.0018763016048021558,0.0008618767609947322,2.7867818204091632,0.0025407019478133038,0.006597451917187308,0.0053080975131691785,0.018224917309812568
11,0.0,-1.3010299956639813,9.227,0.0293459266551809,0.037183115924193946,0.3823837066207236,0.47741816391828706,0.14206866847157273,0.002494523750922963,0.02187823037164657,1.0,1.3651242923947822,4.0730371646566566,0.09850787595372876,0.0014316084174255475,0.0006394289933546642,2.7783965050455333,0.0018849372384937238,0.004845865124292395,0.003984125030765444,0.01434192714742801
12,0.0,-1.3010299956639813,9.477,0.02311418150346192,0.028568558358061324,0.4074245796241345,0.4776211671612265,0.15633036597428288,0.002563458209693373,0.0254209940652819,1.0,1.4457220573689418,4.313489119683482,0.10030909990108804,0.001163946587537092,0.0005096748269040553,2.771760633036598,0.0015024109792284865,0.0037988377843719092,0.0032050568743818004,0.011384458456973294
13,0.0,-1.3010299956639813,9.727,0.01981024077645741,0.0237628320786412,0.4235052572637342,0.4777266222858209,0.16575001555403476,0.002638244260561189,0.027700180426802716,1.0,1.4972624898898774,4.467118770609097,0.10230821875194426,0.0010200024886455547,0.00044189012629876193,2.7676227213339137,0.0013025881913768431,0.003217818702171343,0.00279586884837927,0.009515647358924906
14,0.0,-1.3010299956639813,9.977,0.018109256828551783,0.02097974873429589,0.431839489968123,0.4777798612413275,0.17074504656541034,0.0027047315457216074,0.028915557222326395,1.0,1.5245015313457089,4.548409275579724,0.10455028439277454,0.000941090068129258,0.00040611913244577785,2.765266579161197,0.0011971373210825677,0.0028684917807362963,0.0025751609475592224,0.008501468841802612
15,0.0,-1.0,6.477,0.8123226841001603,1.1070062908597509,0.04183113358825706,0.4734488713457506,0.0004484087825336129,0.0009258973726409275,2.900024670038238e-06,1.0,0.01455378068336006,0.04342235105464413,0.10583754779819908,0.1093561120019736,0.03415875169606513,2.8473849759467127,0.10069076107067963,0.2886764524485013,0.2166923646231652,0.03038423584556556
16,0.0,-1.0,6.727,0.9364331053182968,1.2724471559746102,0.0682504467862205,0.47390152215443393,0.001634744561533247,0.0012113452887163368,1.0427990386393047e-05,1.0,0.04646576693165711,0.13863930486226658,0.10465273926172428,0.08143834350157146,0.03525913600788809,2.842946940284712,0.10393788130892956,0.2434183767794417,0.1837123312996857,0.03464287915203056
17,0.0,-1.0,6.977,1.005229481973668,1.3636335671219393,0.10611234157745786,0.4742524916943522,0.005364833271810016,0.0014404146671588534,3.6960132890365445e-05,1.0,0.1344407530454042,0.4011012673803371,0.10316229851113573,0.05912083179525041,0.033724006398425,2.8378245354989535,0.0994093761535622,0.1964070382675034,0.14883105697059185,0.03915959148517288
18,0.0,-1.0,7.227,0.949861581051984,1.2871116579513997,0.15424792371577975,0.4746847123961858,0.014287296216548753,0.0015701322669947706,0.00012520455244540145,1.0,0.31900953552753003,0.9517379267917564,0.10166102737619197,0.04186711780990465,0.02847769916948632,2.8314672408489696,0.08394647800676715,0.15118732697631498,0.11491541064287912,0.04376499538603506
19,0.0,-1.0,7.477,0.771931444044432,1.0446475276162344,0.20893565955875565,0.4751838518108249,0.029403366257423305,0.0016283577956244806,0.00039324286901135417,1.0,0.5910335702637004,1.7633773346872212,0.10033539493522878,0.029074125357703318,0.021219729837841164,2.824148435336472,0.06255269392904397,0.11153881657897163,0.0850118465183544,0.04814609680297855
20,0.0,-1.0,7.727,0.5540195988080976,0.748594599576076,0.266838693822382,0.4756243664178417,0.04902159555186926,0.001655392744140325,0.0011274536909040645,1.0,0.8936196356710596,2.6662058796424293,0.09926274076122016,0.0198866463920376,0.014466869412957332,2.8154394372254483,0.0426473750499186,0.07917242650446964,0.06050748010936013,0.05176481430282923
21,0.0,-1.0,7.977,0.3702792471398697,0.4991696395620618,0.32531676713002833,0.4760733177512609,0.07079899126583836,0.0016793578545946613,0.0028425698117849675,1.0,1.1776356255381966,3.5136548160905403,0.09850842662074057,0.013565629228687415,0.00945596014269898,2.8065260179603895,0.02787427727887809,0.0547392053143068,0.04196703161520482,0.05369356624431049
22,0.0,-1.0,8.227,0.23908120449216336,0.3212081944958657,0.3823583857830433,0.4764593360483771,0.09335739849438478,0.0017080093792422556,0.00619276811057633,1.0,1.4278662223867704,4.260150561520424,0.09807478711588301,0.009258916450697272,0.006087868690608416,2.7976058250030853,0.017945822534863633,0.03708811551277304,0.02855022831050228,0.0527644082438603
23,0.0,-1.0,8.477,0.15386760877649686,0.2056433618445519,0.4360047105491509,0.47678814925003105,0.11574315110945828,0.0017425313003594893,0.011516053055658858,1.0,1.643392835006818,4.9033097805875805,0.09799801661088384,0.006361100780959465,0.003946634436593529,2.7889859923143674,0.011633816784430396,0.02488998388496343,0.01927792239990083,0.048407090616090234
24,0.0,-1.0,8.727,0.10134654946699084,0.13432766037030108,0.4836356835608752,0.4770587868586746,0.13662178168443365,0.0017842715541425101,0.01827099308023191,1.0,1.823109531824699,5.439498784365064,0.09832928121688174,0.004449535565114394,0.002626051991771086,2.7812168817405403,0.00774110092886977,0.016844024686740226,0.01317000187020759,0.04137210897076241
25,0.0,-1.0,8.977,0.06981849013942971,0.09133274714231883,0.5232696897374701,0.4772327597035548,0.15482037432483356,0.0018344743122723282,0.025189988694887575,1.0,1.9664300967215171,5.8670393166687616,0.09911443286019343,0.003216932546162543,0.0018252732068835566,2.7746828287903527,0.005380605451576435,0.011750094209270192,0.00931980906921241,0.033610727295565884
26,0.0,-1.0,9.227,0.05097759609595336,0.06537693697119497,0.5543936369109864,0.4773584307760561,0.16968342998383878,0.0018955540767500079,0.031249485058782524,1.0,2.0759894793548184,6.193871407294737,0.10042145958107553,0.002443102956554806,0.0013441391767278258,2.7696549101625627,0.0039623538359159615,0.008589853281363882,0.00695756884367969,0.026670786196406504
27,0.0,-1.0,9.477,0.039867982568572165,0.049676365034606505,0.5768713150474237,0.4773455524224558,0.18084785952319915,0.001960458856703409,0.03585939502691618,1.0,2.154159189951294,6.427198154319407,0.10228146629069468,0.001968822096898231,0.0010596001025378107,2.7662137913355553,0.0031234939759036146,0.0066473340169187385,0.005545052550628044,0.02138041527813381
28,0.0,-1.0,9.727,0.033408980385799966,0.03994164370238288,0.591084454530718,0.4772572540119955,0.18830928837737074,0.0020209758469768194,0.03890095639487762,1.0,2.204117360998541,6.576106338142325,0.10478845842113793,0.0016766412708704814,0.0008912951856054464,2.7643378181228724,0.002627427459880045,0.0054131950072945365,0.004700923974712271,0.017852812449343492
29,0.0,-1.0,9.977,0.02974483596597813,0.03357525204426784,0.5993235033332238,0.4771928672293193,0.19300515582411087,0.0020802272503366065,0.040783553906275666,1.0,2.233949623986076,6.665134149945816,0.10787494663557848,0.0015028406292075793,0.0007935371580572067,2.7639157991527368,0.0023392006830645954,0.004581458736987292,0.004198220091294211,0.01559751732291222
30,0.0,-0.8239087409443188,6.477,1.1594081518704633,1.5795955084062283,0.054134871890315774,0.4740678702152739,0.0005608908741237049,0.0008058812581425648,3.7551957317451446e-06,1.0,0.019188225075997267,0.057249209008002976,0.10584403498976364,0.15327563744649172,0.0578106582294187,2.8376760344934553,0.17041689931137166,0.41835721818971394,0.31419442893479743,0.04383646628202742
31,0.0,-0.8239087409443188,6.727,1.3294580853174605,1.8062375992063493,0.08890438988095238,0.4744543650793651,0.0020133618551587303,0.0010541294642857145,1.337766617063492e-05,1.0,0.06085999503968255,0.18157552083333334,0.10512152777777778,0.11386408730158733,0.05961991567460316,2.8330853174603177,0.17574714781746034,0.35246155753968256,0.26607142857142857,0.04991629464285715
32,0.0,-0.8239087409443188,6.977,1.4235928255010686,1.9311049843561228,0.13898268331216507,0.4748303955887364,0.0065059942380967135,0.0012524704934791366,4.671168798983922e-05,1.0,0.17546854186673275,0.5235277717542827,0.10401164771847217,0.08246646634243053,0.05715746104519686,2.8272358353210865,0.16848920417583094,0.2838759641894613,0.21507698026703007,0.05624051299526037
33,0.0,-0.8239087409443188,7.227,1.346279120265533,1.8246735118032076,0.20209696932096655,0.4752303254024878,0.017049663430219932,0.0013653255575891054,0.00015478487452306354,1.0,0.4162918385705866,1.2420200390855227,0.10283525141917672,0.0582095108105593,0.04847845643205013,2.8200825138815646,0.14290721841362408,0.21763811769085206,0.16531314948661474,0.062462387939324376
34,0.0,-0.8239087409443188,7.477,1.094436333136591,1.4824019135783293,0.27213506880805194,0.4756608990090398,0.0345344972197198,0.0014183467428784439,0.0004751017365102047,1.0,0.7727625733900779,2.3056133701966393,0.10175825541300364,0.04014476095803175,0.03612500388307291,2.8122767233077566,0.1064862849864869,0.15932092820974808,0.12125128141405984,0.06808424714982449
35,0.0,-0.8239087409443188,7.727,0.7832432768151046,1.0600894354387926,0.3424632010434135,0.4760884417116949,0.056133159431091234,0.0014457487112601699,0.001325072976833737,1.0,1.1610769517421278,3.4640705546239365,0.1009005651822868,0.027244891621638408,0.02450127321284392,2.8038010061486864,0.07222532761940252,0.11212657598906901,0.08548847897646109,0.07240233525867958
36,0.0,-0.8239087409443188,7.977,0.5182913540272113,0.7007067467853918,0.4088234378405305,0.4764469628568759,0.0785609763691273,0.0014705314611289267,0.0032669136648089915,1.0,1.510507799122015,4.506678290108658,0.10028643482051122,0.018419627012048943,0.015818051620536133,2.795541579750304,0.04662972072605,0.07674585136523553,0.0586319623898627,0.07432049565677636
37,0.0,-0.8239087409443188,8.227,0.3310901749663527,0.4466180475132242,0.4692478637829041,0.4767598359886069,0.10013458950201884,0.0014994522520266676,0.006987073147829353,1.0,1.8002128392124952,5.371060127077531,0.09994366020845724,0.01247331684872766,0.010050079814704686,2.788131083914989,0.029625966383924382,0.05157907915740712,0.03951923377883502,0.07258443143760368
38,0.0,-0.8239087409443188,8.477,0.21106832886223764,0.28355373204986584,0.5220766924412182,0.4770080479722266,0.11985797696070695,0.0015349534480037872,0.012832570617011202,1.0,2.0309925832412814,6.059649676503077,0.0999021619062648,0.008531481773709956,0.006443427489348272,2.781442322865709,0.018993530061543317,0.034448477197412015,0.02652232917784441,0.0665141234022408
39,0.0,-0.8239087409443188,8.727,0.13860187226428958,0.18477906642384745,0.5666315217738586,0.477235694431132,0.13721844148375348,0.0015793475829898721,0.020232595290584358,1.0,2.211668104412281,6.59861337422921,0.1002332342886354,0.0059784657656794145,0.0042697849771558185,2.775711684079364,0.012586025112623406,0.023334611329435446,0.01811623374548708,0.05720630052078341
40,0.0,-0.8239087409443188,8.977,0.09625682349883026,0.1265856511567455,0.6019625682349883,0.4773524824538602,0.1516051468676891,0.0016340979984403431,0.02778203795165064,1.0,2.348258383155706,7.00610865609566,0.1010235248245386,0.004377112035352223,0.002990512087340785,2.7711853392253705,0.008815310631661034,0.016429685469196778,0.012939953210293734,0.0470788926436184
41,0.0,-0.8239087409443188,9.227,0.07196478990200962,0.09249294137186513,0.6284338149809002,0.4774289985052317,0.1628267729613021,0.0017013452914798205,0.03424348114931075,1.0,2.4479322371699053,7.303437967115098,0.10236837734595583,0.003406078724464375,0.002251818634778276,2.7678126557050318,0.0066380999833914635,0.012257432320212591,0.009883075901013122,0.03826274705198472
42,0.0,-0.8239087409443188,9.477,0.05827335675546611,0.07217996384350378,0.6460074359586588,0.4775386294641335,0.1706040863662721,0.0017782515264181192,0.038943275232800084,1.0,2.5140021148139304,7.500767472797352,0.10442405430296416,0.00283269093017703,0.00183149708360337,2.7658355220520514,0.005398915305113074,0.009718934406658254,0.008127707473479552,0.03176518743391206
43,0.0,-0.8239087409443188,9.727,0.050834709872421176,0.05948757600253049,0.6574350683583453,0.4776297754191122,0.17592169542754715,0.001856570484658911,0.042044775594840614,1.0,2.558007942923417,7.631884159842548,0.10735599058095806,0.0025007907777738728,0.0015967736266825992,2.764418514743612,0.0047070607668787115,0.008087020700804835,0.007136681545004041,0.027495518925948054
44,0.0,-0.8239087409443188,9.977,0.046912195651387434,0.05050106725516443,0.6639774248399117,0.4776961759704786,0.1793097210665316,0.0019284758149126296,0.04389493867805072,1.0,2.585072898954452,7.712817915415505,0.11130205130060417,0.002307478021779241,0.0014638399479034766,2.7637205600376253,0.0043153286784125035,0.006874932165985311,0.006540284360189573,0.02488043124344271
45,0.0,-0.6989700043360187,6.477,1.4587739822180628,1.9867415379815945,0.053897987833411334,0.4747153330213695,0.0005646856964592107,0.00030799875214475124,3.669942286694744e-06,1.0,0.02052347527686789,0.061232257058181264,0.10504757448136018,0.18451411636250195,0.08468881609733271,2.8282015286226803,0.24964280143503356,0.530276087973795,0.3986585556075496,0.0555077211043519
46,0.0,-0.6989700043360187,6.727,1.667675507020281,2.2651170046801874,0.09078939157566304,0.4751326053042122,0.0019977223088923557,0.0003875195007800312,1.2941965678627146e-05,1.0,0.06477379095163807,0.19325429017160686,0.1050015600624025,0.13659282371294856,0.08743213728549143,2.823338533541341,0.2577316692667707,0.4467082683307333,0.33744149765990644,0.06322932917316693
47,0.0,-0.6989700043360187,6.977,1.7892207346378302,2.4268014855038538,0.14580719657959615,0.4754548575351871,0.006390475298817214,0.00044920887557344815,4.4527665948881186e-05,1.0,0.18730143869175794,0.5588115969166433,0.10445339075617137,0.098580033080548,0.08430234372561869,2.817089535936085,0.2485098149361795,0.3589239459476328,0.27199700402584026,0.07106700371375964
48,0.0,-0.6989700043360187,7.227,1.7080766705231232,2.3155623651543102,0.2169381820455896,0.4758137644226259,0.016726806541383945,0.00048575716831868914,0.00014482036208999092,1.0,0.45114286607673293,1.3460492167224292,0.10371470560645382,0.06915981363934838,0.07216472280416497,2.81010600043776,0.21273255995747475,0.2735249054125887,0.20767643288202367,0.07845595822519623
49,0.0,-0.6989700043360187,7.477,1.401147119664013,1.8995486742305523,0.29534570300257,0.4762427129693474,0.033733467059487245,0.0005080549113019496,0.0004346204475647214,1.0,0.8512192064188554,2.539647715163292,0.10298063060239454,0.047229361248667966,0.05401491882404563,2.802858396539836,0.15922397041308844,0.19823857581646084,0.15067698865417162,0.08467059487243779
50,0.0,-0.6989700043360187,7.727,1.0060539523212044,1.3641468005018822,0.3714240903387704,0.4765683814303638,0.05413739021329987,0.000525125470514429,0.001187233375156838,1.0,1.2879861982434129,3.842848180677541,0.10236825595984944,0.03166562107904642,0.03649623588456713,2.79538895859473,0.10758469259723964,0.13788895859473022,0.1048870765370138,0.08909033877038895
51,0.0,-0.6989700043360187,7.977,0.663158558104361,0.8992311570456264,0.43994202167885055,0.4768401814973532,0.07442651877993446,0.0005432631711620872,0.002897309049659693,1.0,1.6723909755482735,4.989601714141669,0.10192210738593396,0.021154209730274768,0.0233069700025208,2.7886627174187044,0.06870431056213762,0.0933104360978069,0.07103919838669019,0.09092198134610538
52,0.0,-0.6989700043360187,8.227,0.4190972995324279,0.5678615732052545,0.4990298673621934,0.4770826044085371,0.092941887464614,0.0005649034638506314,0.006227933458443334,1.0,1.9771621234772097,5.899042590413182,0.10167944273036672,0.01419669836826871,0.01458125258436973,2.7828811348961477,0.04298164699895034,0.06209166958236585,0.047342472724959436,0.08897865708196824
53,0.0,-0.6989700043360187,8.477,0.2642065466765761,0.35702976055837393,0.5481629883348951,0.4772352732090348,0.10906388341357803,0.0005917859566355383,0.011615342359517885,1.0,2.2079038355898795,6.587391346495621,0.10168675477429152,0.0096752512359841,0.009219310433967752,2.7779106213849483,0.027176786118202085,0.04123501470255598,0.03154102174685753,0.08244417875723009
54,0.0,-0.6989700043360187,8.727,0.17286760078174168,0.2321143462850707,0.5879956275464573,0.4773924277054557,0.1226837589850608,0.0006259895988605123,0.01866905164132631,1.0,2.3798072145483453,7.100268309649211,0.10202060353108748,0.006828646195634172,0.006082347875053827,2.7739574017026065,0.0179300407433171,0.028009539898638577,0.02157507701480672,0.07220179535592433
55,0.0,-0.6989700043360187,8.977,0.1216660376711154,0.16117610731807733,0.6185542251346623,0.4775448588190895,0.1335334682814698,0.0006686108347342778,0.026023947576079873,1.0,2.5044086870003768,7.47212406079528,0.10276186228428312,0.005121967955535733,0.004319140906439771,2.7708855113733835,0.012732356674786428,0.020076851820084403,0.015682917624455346,0.06086732768380965
56,0.0,-0.6989700043360187,9.227,0.09452379243522573,0.12204478576042488,0.6403143615875977,0.4777506638914806,0.14154884088136074,0.0007192277327208786,0.03212768248044212,1.0,2.5906481016292258,7.729491136151582,0.10405512093590756,0.0041627790138520065,0.003377377449221273,2.7687504485753247,0.009955860188042776,0.015550491638555947,0.012465369984927869,0.051331371563913014
57,0.0,-0.6989700043360187,9.477,0.08099637954442601,0.09999245738422084,0.6546613365515159,0.4779001357670841,0.14705460853824104,0.0007742872228088701,0.0363229748076633,1.0,2.6476467038769047,7.899381505506108,0.10607557701010713,0.0036538316488158094,0.0028981369739025497,2.767046311660884,0.00854314376225675,0.012928043445466888,0.010823276512294464,0.04479936642027455
58,0.0,-0.6989700043360187,9.727,0.07463258533501896,0.08573798988621999,0.6636773072060682,0.4779946270543616,0.1507822376738306,0.0008278682048040456,0.03884244627054362,1.0,2.6853666245259165,8.012010113780025,0.1091379582806574,0.0033826643489254108,0.0026532474715549943,2.7658817951959542,0.00782119152970923,0.0111409608091024,0.009967999367888749,0.04093710493046776
59,0.0,-0.6989700043360187,9.977,0.0718240440300653,0.07418983858380909,0.6693637819854602,0.4780876494023905,0.15335359592557604,0.000875590421817883,0.04028792048301639,1.0,2.7117098615845894,8.09052449993839,0.11355813857970183,0.0032336222121821987,0.002521789132131269,2.7652277487986203,0.007433770074341806,0.009606933092372776,0.0094307306855054,0.0387316712531318
60,0.0,-0.5228787452803376,6.477,1.893411217888324,2.577539099302808,0.05605489604924314,0.4760693423779914,0.00054735883424408,0.00016964386659129452,3.857797877017775e-06,1.0,0.022861629294642298,0.06820865523522393,0.10356761509955403,0.2341592864769801,0.14473023051315873,2.8168770805853907,0.4266377740091703,0.7335908548458012,0.5520067834934992,0.07406255888449219
